player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P5770,Terrell,Michniak,1993-12-27,69,188,Anglo,dark,brown,clean_shaven,L,P,,1,,CL,,,,46,,,,47,66,47,64,72,63,99,69,72,57,0,0,0,,,,46,,,,49,71,54,58,76,54,65,64,73,53,0,0,0,False,,,1,,,,,,0,50,closer,
P6506,Rafael,Garcia,1999-03-07,75,222,Hispanic,medium,brown,goatee,L,P,,1,,,,,,46,,,,52,50,83,81,83,63,59,85,43,0,0,0,0,,,,46,,,,59,62,70,74,85,67,70,96,56,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P5052,Carlos,Lopez,2000-05-26,69,178,Hispanic,dark,black,beard,R,P,,1,,,,,,47,,,,44,65,81,71,82,70,71,0,46,0,0,0,0,,,,47,,,,55,77,63,79,69,56,80,0,55,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P7213,Ricardo,Mendoza,1988-12-27,70,182,Hispanic,light,black,clean_shaven,R,C,,0,,,73,51,66,52,40,68,55,43,63,,,,,,,,,,,,55,45,44,52,40,52,55,38,53,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5656,Jermaine,Jackson,1991-01-04,70,244,African,dark,brown,beard,R,1B,,0,,,75,79,64,56,55,49,54,57,60,,,,,,,,,,,,55,56,49,56,55,57,54,53,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P8896,Bradly,Matros,1989-11-23,72,182,Anglo,medium,brown,beard,R,2B,,0,,,60,92,46,51,58,64,56,58,51,,,,,,,,,,,,54,74,57,51,58,53,56,53,46,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P5734,Donnie,Strapp,1990-07-14,75,201,Anglo,dark,brown,goatee,R,3B,,0,,,59,65,69,50,49,69,51,65,59,,,,,,,,,,,,57,54,34,50,49,60,51,57,57,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1478,Moses,Zitzelberger,1990-12-10,68,211,Anglo,light,brown,clean_shaven,R,SS,,0,,,74,55,70,45,50,69,48,61,58,,,,,,,,,,,,74,50,54,45,50,48,48,58,49,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3410,Vincenzo,Kaiktsian,2001-09-29,78,179,Anglo,light,blonde,clean_shaven,L,LF,,0,,,69,61,73,44,52,70,52,62,62,,,,,,,,,,,,74,55,67,44,52,51,52,75,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6708,Manuel,Guerrero,1993-12-10,76,221,Hispanic,medium,black,beard,R,CF,,0,,,84,41,72,50,52,71,48,55,53,,,,,,,,,,,,59,57,62,50,52,41,48,57,58,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6297,Pedro,Garcia,1992-01-06,68,203,Hispanic,dark,brown,goatee,R,RF,,0,,,70,60,49,48,44,63,48,61,80,,,,,,,,,,,,62,54,66,48,44,66,48,51,77,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P7086,Manuel,Rivera,1995-11-30,71,180,Hispanic,medium,black,clean_shaven,L,1B,,0,,,75,47,76,46,42,82,49,82,63,,,,,,,,,,,,82,66,58,46,42,50,49,84,67,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P4192,Ferdinand,Berning,1992-08-17,78,194,Anglo,medium,red,clean_shaven,R,2B,,0,,,82,46,58,48,55,59,43,58,49,,,,,,,,,,,,54,51,42,48,55,64,43,49,45,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P8960,Colin,Suben,1987-03-12,71,201,Anglo,medium,brown,clean_shaven,R,SS,,0,,,82,50,66,49,50,71,49,62,53,,,,,,,,,,,,74,48,46,49,50,51,49,52,49,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P4617,Ricardo,Perez,1999-02-23,77,225,Hispanic,light,brown,beard,R,RF,,0,,,75,80,72,55,54,58,53,60,64,,,,,,,,,,,,75,67,78,55,54,50,53,66,69,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P9690,Percy,Young,2001-06-03,72,188,African,dark,brown,beard,R,LF,,0,,,77,58,68,51,48,68,58,63,62,,,,,,,,,,,,68,57,58,51,48,55,58,72,72,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P8005,Carlos,Ramos,1987-07-01,73,163,Hispanic,medium,brown,clean_shaven,L,CF,,0,,,70,74,61,55,52,68,44,65,57,,,,,,,,,,,,51,37,55,55,52,43,44,55,48,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3144,Spencer,Reimers,1992-12-03,77,230,Anglo,light,blonde,clean_shaven,R,P,,1,,,,,,55,,,,53,78,78,81,71,73,61,67,0,92,95,0,0,,,,55,,,,51,73,56,67,42,48,59,59,0,17,86,0,0,False,,,1,,,,,,0,50,finesse_starter,
P3603,Darryl,Mesrobian,1988-03-23,78,161,Anglo,light,blonde,goatee,L,P,,1,,,,,,48,,,,50,74,56,55,70,71,74,0,29,0,0,0,0,,,,48,,,,47,64,43,66,54,47,68,0,19,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P2972,Rafael,Rodriguez,1995-11-27,70,224,Hispanic,light,brown,beard,R,P,,1,,,,,,54,,,,42,84,88,70,68,71,76,0,86,92,92,0,0,,,,54,,,,43,89,67,96,47,47,91,0,81,0,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P8853,Eduardo,Martinez,1990-04-03,75,173,Hispanic,medium,black,beard,R,P,,1,,CL,,,,53,,,,54,51,48,68,72,57,88,53,80,0,32,0,0,,,,53,,,,54,44,61,55,51,43,52,49,72,0,32,0,0,False,,,1,,,,,,0,50,closer,
P3152,Xavier,Scott,2003-02-11,70,220,African,dark,brown,clean_shaven,L,P,,1,,,,,,55,,,,53,62,78,62,68,61,69,0,0,0,29,0,0,,,,55,,,,68,72,64,66,57,78,90,0,0,0,41,0,0,False,,,1,,,,,,0,50,balanced_starter,
P7608,Darnell,Taylor,2001-11-16,74,190,African,dark,black,mustache,S,P,,1,,,,,,55,,,,53,64,76,73,76,72,78,0,82,0,43,0,0,,,,55,,,,68,75,75,71,77,61,89,0,91,0,55,0,0,False,,,1,,,,,,0,50,balanced_starter,
P9238,Miguel,Hernandez,1992-05-18,75,242,Hispanic,light,black,clean_shaven,R,P,,1,,,,,,51,,,,52,70,74,73,82,82,70,0,68,81,0,0,0,,,,51,,,,50,67,56,54,69,39,81,0,68,75,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P5912,Shad,Wheadon,2001-08-06,74,224,Anglo,medium,brown,clean_shaven,R,C,,0,,,71,39,66,47,52,80,49,45,44,,,,,,,,,,,,74,66,51,47,52,55,49,51,54,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1733,Marquis,Keobaunleuang,1997-07-14,70,238,Anglo,dark,brown,clean_shaven,L,C,,0,,,72,70,50,52,63,57,48,52,56,,,,,,,,,,,,50,44,60,52,63,38,48,48,54,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3211,Carlos,Gomez,2004-08-17,73,212,Hispanic,medium,black,clean_shaven,R,LF,,0,,,84,45,78,44,59,85,52,63,57,,,,,,,,,,,,93,73,80,44,59,51,52,75,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5450,Deshawn,King,1998-11-09,74,234,African,dark,brown,clean_shaven,R,CF,,0,,,71,64,57,49,35,64,52,60,55,,,,,,,,,,,,61,65,65,49,35,66,52,70,64,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P7280,Xavier,Mitchell,1990-04-12,76,181,African,light,black,mustache,R,LF,,0,,,68,70,66,49,53,60,51,63,63,,,,,,,,,,,,58,43,60,49,53,57,51,63,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P8574,Hector,Rodriguez,1990-05-09,72,184,Hispanic,light,black,clean_shaven,R,3B,,0,,,73,64,69,48,55,66,48,64,59,,,,,,,,,,,,55,55,40,48,55,57,48,58,59,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1908,James,Curro,1987-07-10,76,214,Anglo,light,blonde,clean_shaven,R,1B,,0,,,53,80,42,49,58,49,44,59,70,,,,,,,,,,,,55,69,56,49,58,49,44,50,66,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P2723,Xavier,Jefferson,1987-08-22,68,244,African,medium,brown,clean_shaven,L,1B,,0,,,72,73,57,50,42,63,49,46,57,,,,,,,,,,,,66,61,69,50,42,55,49,38,49,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P9031,Lavern,Leandry,2006-12-09,72,245,Anglo,medium,brown,clean_shaven,R,P,,1,,,,,,55,,,,58,80,65,66,68,59,69,40,0,92,92,0,0,,,,55,,,,84,99,83,91,68,77,99,55,0,55,97,0,0,False,,,1,,,,,,0,50,balanced_starter,
P9911,Manuel,Mendoza,2005-03-21,73,231,Hispanic,medium,brown,clean_shaven,L,P,,1,,,,,,56,,,,52,64,74,87,71,67,72,60,29,92,47,0,0,,,,56,,,,73,83,60,95,99,75,53,83,47,99,67,0,0,False,,,1,,,,,,0,50,finesse_starter,
P5525,Graig,Volker,2006-01-18,73,216,Anglo,light,red,clean_shaven,R,P,,1,,LR,,,,50,,,,56,63,53,60,68,52,66,0,0,76,0,0,0,,,,50,,,,80,89,87,72,90,52,99,0,0,94,0,0,0,False,,,1,,,,,,0,50,long_relief,
P4484,Willy,Surra,2005-06-05,69,166,Anglo,light,black,clean_shaven,R,P,,1,,,,,,50,,,,55,60,53,63,71,67,81,28,0,0,0,0,0,,,,50,,,,66,89,84,86,95,71,75,45,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P3861,Rufus,Robinson,2005-12-27,72,249,African,medium,black,mustache,L,P,,1,,,,,,58,,,,50,70,51,55,62,73,72,59,0,0,63,0,0,,,,58,,,,68,94,87,93,74,70,99,83,0,0,77,0,0,False,,,1,,,,,,0,50,middle_relief,
P3099,Antonio,Diaz,2007-05-11,78,226,Hispanic,light,brown,mustache,L,1B,,0,,,59,77,69,45,55,71,53,52,57,,,,,,,,,,,,90,89,71,45,55,49,53,65,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P7299,Cedric,Jefferson,2004-10-31,77,183,African,dark,black,clean_shaven,L,C,,0,,,60,67,55,50,42,63,51,49,60,,,,,,,,,,,,80,70,69,50,42,41,51,79,76,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3439,Bo,Jackiewicz,2003-12-02,71,190,Anglo,medium,blonde,mustache,S,SS,,0,,,79,55,79,54,54,59,45,65,55,,,,,,,,,,,,98,89,77,54,54,49,45,94,85,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P4935,Leroy,King,2004-12-22,73,212,African,dark,black,clean_shaven,R,SS,,0,,,68,73,58,52,56,68,48,63,50,,,,,,,,,,,,86,82,68,52,56,55,48,89,71,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P2420,Chauncey,Domer,2006-12-31,78,211,Anglo,medium,blonde,clean_shaven,L,RF,,0,,,66,69,67,51,56,54,47,60,68,,,,,,,,,,,,71,86,85,51,56,47,47,73,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P8636,Hector,Reyes,2002-09-08,73,173,Hispanic,dark,brown,goatee,R,P,,1,,,,,,55,,,,67,70,68,60,84,64,59,0,0,92,92,0,0,,,,55,,,,73,79,67,87,53,73,86,0,0,31,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
P2245,Hector,Vasquez,2003-02-04,75,179,Hispanic,medium,blonde,clean_shaven,R,P,,1,,SU,,,,51,,,,54,63,55,73,71,55,79,48,0,70,0,0,0,,,,51,,,,66,69,66,77,66,62,90,59,0,75,0,0,0,False,,,1,,,,,,0,50,setup,
P3567,Darryl,Kassam,1987-11-22,72,225,Anglo,light,black,beard,L,P,,1,,,,,,49,,,,60,69,48,67,62,56,65,0,81,0,27,0,0,,,,49,,,,56,67,54,61,65,42,52,0,78,0,18,0,0,False,,,1,,,,,,0,50,middle_relief,
P4824,Ricardo,Guerrero,1995-09-12,68,217,Hispanic,medium,black,mustache,S,P,LF,1,,,,,,49,,,,50,59,75,58,76,57,94,81,56,92,92,0,0,,,,49,,,,54,54,54,62,47,69,94,78,57,0,60,0,0,False,,,1,,,,,,0,50,power_starter,
P6397,Rafael,Morales,1990-12-28,77,223,Hispanic,light,brown,clean_shaven,R,P,,1,,,,,,45,,,,46,66,46,64,64,71,81,82,0,0,0,0,0,,,,45,,,,36,57,56,68,75,43,55,77,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P5694,Ron,Phebus,2004-03-25,71,234,Anglo,light,brown,clean_shaven,L,P,,1,,,,,,48,,,,46,61,53,53,69,59,69,36,0,74,56,0,0,,,,48,,,,70,80,71,88,86,80,54,48,0,94,79,0,0,False,,,1,,,,,,0,50,middle_relief,
P8360,Rafael,Hernandez,2003-01-12,72,219,Hispanic,dark,black,clean_shaven,S,P,,1,,,,,,48,,,,58,60,66,72,72,68,66,0,0,43,93,0,0,,,,48,,,,70,75,74,97,88,70,47,0,0,53,99,0,0,False,,,1,,,,,,0,50,finesse_starter,
P3056,Stephan,Chavana,1989-12-06,68,190,Anglo,light,brown,clean_shaven,S,P,,1,,,,,,47,,,,60,76,64,62,62,65,74,0,76,66,56,0,0,,,,47,,,,50,73,59,53,67,36,60,0,70,66,54,0,0,False,,,1,,,,,,0,50,middle_relief,
P2963,Malik,Robinson,1996-07-19,68,238,African,dark,brown,mustache,R,P,,1,,,,,,48,,,,62,59,87,69,65,65,86,53,89,24,57,0,0,,,,48,,,,66,64,64,68,65,53,59,49,92,22,56,0,0,False,,,1,,,,,,0,50,power_starter,
P1433,Delmer,Mahoney,1996-05-28,68,238,Anglo,medium,brown,clean_shaven,L,P,,1,,,,,,45,,,,48,54,85,78,86,79,60,0,0,43,0,0,0,,,,45,,,,45,50,59,64,77,42,79,0,0,48,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P7144,Ned,Ivey,1992-02-26,69,235,Anglo,light,blonde,clean_shaven,S,P,,1,,,,,,50,,,,47,68,80,62,79,76,72,0,54,61,0,0,0,,,,50,,,,46,64,51,67,25,49,49,0,53,58,0,0,0,False,,,1,,,,,,0,50,balanced_starter,
P5842,Cedric,Young,2002-01-10,73,219,African,dark,black,clean_shaven,R,C,,0,,,77,56,60,44,58,82,49,55,55,,,,,,,,,,,,98,65,62,44,58,40,49,67,63,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1621,Moises,Mensah,1990-06-05,73,247,Anglo,light,brown,goatee,R,1B,,0,,,71,71,59,52,51,63,48,54,63,,,,,,,,,,,,63,56,52,52,51,54,48,48,57,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P6628,Jermaine,White,1991-07-20,77,227,African,dark,brown,clean_shaven,L,2B,SS,0,,,78,62,66,47,53,76,46,58,52,,,,,,,,,,,,66,37,50,47,53,52,46,53,50,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P3906,Tyrone,Scott,2002-05-24,78,215,African,dark,brown,clean_shaven,R,3B,,0,,,62,74,70,53,45,63,52,51,58,,,,,,,,,,,,77,68,73,53,45,55,52,63,63,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P4235,Raul,Vargas,1989-06-17,68,248,Hispanic,medium,black,goatee,L,SS,,0,,,71,48,64,54,45,77,57,72,54,,,,,,,,,,,,56,40,64,54,45,50,57,65,54,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2883,Jose,Gonzalez,2003-02-28,75,176,Hispanic,light,blonde,clean_shaven,L,LF,,0,,,76,57,51,43,64,62,51,57,48,,,,,,,,,,,,71,81,80,43,64,48,51,66,57,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1491,Alejandro,Diaz,1987-11-25,77,225,Hispanic,medium,brown,clean_shaven,R,CF,,0,,,76,40,60,47,52,79,53,64,51,,,,,,,,,,,,53,46,64,47,52,59,53,58,48,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P7488,Alejandro,Ortiz,1992-11-06,78,239,Hispanic,dark,black,beard,R,RF,,0,,,60,61,59,53,53,53,45,63,75,,,,,,,,,,,,55,60,60,53,53,56,45,53,69,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P1837,Hershel,See,2003-05-12,69,193,Anglo,medium,blonde,goatee,R,3B,,0,,,61,73,66,49,51,57,51,59,45,,,,,,,,,,,,64,79,71,49,51,55,51,68,56,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P5883,Ferdinand,Babish,1992-01-10,73,248,Anglo,light,black,clean_shaven,S,CF,RF,0,,,67,80,62,52,47,60,51,59,56,,,,,,,,,,,,49,48,60,52,47,47,51,58,52,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P5839,Galen,Moscardelli,2004-02-12,75,186,Anglo,light,brown,clean_shaven,R,CF,,0,,,84,46,73,47,47,85,55,59,53,,,,,,,,,,,,91,59,69,47,47,64,55,86,81,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6946,Franklyn,Berlove,1999-04-09,76,198,Anglo,light,black,clean_shaven,L,RF,,0,,,58,69,66,53,47,57,52,59,80,,,,,,,,,,,,91,91,74,53,47,49,52,71,89,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3058,Malcom,Matzinger,1988-01-09,69,214,Anglo,light,brown,beard,R,LF,,0,,,71,61,57,49,55,56,51,59,53,,,,,,,,,,,,50,54,48,49,55,59,51,56,51,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P2430,Aaron,Carmolli,1999-07-12,78,164,Anglo,dark,brown,clean_shaven,L,LF,,0,,,73,47,73,45,44,69,53,60,72,,,,,,,,,,,,80,58,67,45,44,52,53,75,78,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P7860,Carlos,Garcia,1989-06-29,71,210,Hispanic,light,blonde,beard,S,P,,1,,,,,,55,,,,52,71,62,58,62,66,71,0,66,92,92,0,0,,,,55,,,,46,70,43,79,37,61,53,0,65,70,63,0,0,False,,,1,,,,,,0,50,middle_relief,
P7044,Milan,Pacifico,2001-06-29,76,219,Anglo,light,black,mustache,L,P,,1,,,,,,51,,,,83,57,82,78,80,69,70,93,43,92,92,0,0,,,,51,,,,98,72,70,81,63,64,59,99,55,97,86,0,0,False,,,1,,,,,,0,50,finesse_starter,
P1927,Manuel,Castillo,1999-02-24,76,234,Hispanic,medium,black,clean_shaven,L,P,,1,,,,,,54,,,,48,86,76,77,86,68,71,65,70,72,75,0,0,,,,54,,,,53,95,63,77,75,62,58,71,76,85,80,0,0,False,,,1,,,,,,0,50,finesse_starter,
P7814,Eduardo,Cruz,1989-02-26,70,174,Hispanic,dark,black,goatee,L,P,,1,,,,,,53,,,,49,59,51,68,56,64,68,28,36,56,0,0,0,,,,53,,,,43,59,45,79,60,50,91,22,33,48,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P5370,Cedric,Harris,2000-02-24,72,213,African,dark,black,clean_shaven,L,P,,1,,,,,,52,,,,69,59,72,74,69,77,73,52,47,30,0,0,0,,,,52,,,,80,73,58,76,81,56,49,64,60,40,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P6210,Jake,Foks,1991-09-02,76,192,Anglo,medium,black,goatee,L,P,,1,,,,,,50,,,,58,50,89,65,73,57,90,92,91,45,75,0,0,,,,50,,,,56,50,52,50,51,43,72,83,81,43,67,0,0,False,,,1,,,,,,0,50,power_starter,
P4751,Grover,Fleshman,1995-08-24,74,195,Anglo,light,black,clean_shaven,L,P,,1,,,,,,15,,,,44,62,51,53,62,54,75,79,62,0,59,0,0,,,,15,,,,47,60,58,74,53,44,99,82,59,0,55,0,0,False,,,1,,,,,,0,50,middle_relief,
P1683,Donn,Maronge,1992-09-08,72,215,Anglo,light,blonde,clean_shaven,L,C,,0,,,77,67,63,46,41,61,46,41,55,,,,,,,,,,,,42,51,53,46,41,48,46,33,47,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P7838,Delbert,Hilson,1989-02-19,76,221,Anglo,light,brown,clean_shaven,R,SS,,0,,,70,49,67,50,56,76,44,65,49,,,,,,,,,,,,72,57,52,50,56,48,44,62,44,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P5048,Jorge,Vasquez,1998-02-07,71,225,Hispanic,medium,black,clean_shaven,R,C,,0,,,77,48,69,47,54,73,47,41,56,,,,,,,,,,,,71,62,49,47,54,50,47,56,62,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P9552,Houston,Unck,1996-12-02,70,180,Anglo,dark,black,clean_shaven,R,RF,LF,0,,,77,73,65,51,48,63,44,68,69,,,,,,,,,,,,71,71,52,51,48,56,44,67,70,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P6083,Jorge,Lopez,1999-12-09,72,205,Hispanic,medium,black,beard,L,LF,,0,,,58,60,50,50,53,53,48,82,62,,,,,,,,,,,,74,74,71,50,53,55,48,90,74,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3591,Al,Stvictor,2001-05-13,75,240,Anglo,dark,black,clean_shaven,R,C,,0,,,75,68,53,46,56,60,47,45,58,,,,,,,,,,,,64,69,56,46,56,43,47,60,63,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P3358,Rufus,Allen,2003-06-22,71,247,African,dark,brown,clean_shaven,R,LF,,0,,,50,69,53,50,52,51,51,63,64,,,,,,,,,,,,58,89,72,50,52,63,51,75,73,,,,,,,,,,,,False,,,1,,,,,,0,50,,power
P5676,Tommie,Bloch,2002-12-28,70,248,Anglo,light,brown,beard,R,LF,,0,,,72,75,75,47,44,65,49,66,69,,,,,,,,,,,,73,71,70,47,44,50,49,81,80,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
P4018,Burl,Gurganus,2005-03-20,75,190,Anglo,medium,brown,clean_shaven,L,P,LF,1,,,,,,55,,,,50,86,84,62,67,58,75,62,26,92,92,0,0,,,,55,,,,71,99,73,99,43,75,95,81,47,99,55,0,0,False,,,1,,,,,,0,50,balanced_starter,
P2069,Darnell,Green,2005-10-26,72,229,African,dark,black,clean_shaven,R,P,,1,,,,,,49,,,,52,58,80,63,88,61,53,39,25,95,0,0,0,,,,49,,,,74,72,91,82,67,63,83,63,51,99,0,0,0,False,,,1,,,,,,0,50,specialist_starter,
P3273,Rafael,Rivera,2005-12-26,69,160,Hispanic,medium,black,clean_shaven,R,P,,1,,,,,,52,,,,63,63,51,67,67,55,72,84,0,0,0,0,0,,,,52,,,,73,87,85,85,74,74,99,99,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
P5821,Donald,Wollard,2006-04-01,73,183,Anglo,light,red,beard,L,P,,1,,SU,,,,58,,,,46,63,44,59,72,65,83,81,93,74,70,0,0,,,,58,,,,68,75,74,88,77,74,97,97,99,99,89,0,0,False,,,1,,,,,,0,50,setup,
P4447,Luis,Sanchez,2007-10-10,70,246,Hispanic,dark,brown,beard,L,P,,1,,,,,,50,,,,54,62,83,81,83,77,62,0,0,71,0,0,0,,,,50,,,,82,80,93,77,81,82,99,0,0,88,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
P5238,Ricardo,Ramirez,2005-11-26,75,242,Hispanic,medium,black,clean_shaven,S,2B,,0,,,76,48,70,50,52,67,44,53,53,,,,,,,,,,,,92,81,81,50,52,54,44,67,63,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P1972,Fredrick,Ontko,2005-01-04,75,250,Anglo,light,brown,clean_shaven,R,C,,0,,,85,42,69,44,50,64,44,40,57,,,,,,,,,,,,82,52,65,44,50,56,44,68,80,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P6073,Eduardo,Garcia,2004-09-23,74,200,Hispanic,medium,black,clean_shaven,R,C,,0,,,77,49,70,51,55,68,47,54,54,,,,,,,,,,,,86,59,76,51,55,56,47,83,68,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2722,Malik,Jefferson,2007-08-08,75,211,African,dark,black,clean_shaven,L,CF,,0,,,87,61,71,44,49,79,49,44,62,,,,,,,,,,,,79,74,74,44,49,52,49,67,73,,,,,,,,,,,,False,,,1,,,,,,0,50,,contact
P2003,Alejandro,Rodriguez,2005-04-12,75,178,Hispanic,light,brown,mustache,L,LF,1B,0,,,73,66,67,48,54,60,44,62,61,,,,,,,,,,,,93,94,81,48,54,56,44,81,71,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250009,Malik,Robinson,2007-01-12,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,51,62,56,71,61,68,84,0,0,0,0,0,0,,,,50,,,,51,62,70,69,79,47,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250072,Rufus,Baker,2007-02-21,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,35,59,82,58,82,57,89,0,0,0,0,0,0,,,,50,,,,35,59,62,66,71,54,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,power_starter,
D20250187,Lyman,Klepper,2007-06-25,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,48,46,65,68,68,53,86,0,0,0,0,0,0,,,,50,,,,48,46,58,67,71,52,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250014,Ferdinand,Babish,2007-06-24,72,195,Anglo,medium,brown,clean_shaven,R,P,[],1,SP,,,,,50,,,,34,39,75,76,75,70,61,0,0,0,0,0,0,,,,50,,,,34,39,57,58,73,46,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250164,Delmer,Mahoney,2007-10-20,72,195,Anglo,medium,brown,clean_shaven,R,SS,[],0,,,58,60,66,50,50,60,50,65,45,,,,,,,,,,,,68,63,74,50,50,50,50,65,45,,,,,,,,,,,,False,,,1,,,,,,0,50,,balanced
D20250171,Cedric,Jefferson,2007-04-03,72,195,Anglo,medium,brown,clean_shaven,S,P,[],1,SP,,,,,50,,,,72,56,69,84,82,66,64,0,0,0,0,0,0,,,,50,,,,72,56,43,67,76,31,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,finesse_starter,
D20250003,Jamal,Allen,2007-07-02,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,SP,,,,,50,,,,31,75,60,63,76,52,78,0,0,0,0,0,0,,,,50,,,,31,75,36,70,79,46,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
D20250089,Percy,King,2007-02-07,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,CL,,,,50,,,,35,53,36,69,80,55,90,0,0,0,0,0,0,,,,50,,,,35,53,69,70,64,40,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,closer,
D20250119,Fernando,Gomez,2007-10-20,72,195,Anglo,medium,brown,clean_shaven,L,P,[],1,RP,,,,,50,,,,73,47,56,59,73,72,77,0,0,0,0,0,0,,,,50,,,,73,47,70,66,63,59,50,0,0,0,0,0,0,False,,,1,,,,,,0,50,middle_relief,
